s,E0,E1,E2,E3,gap,K
8.050000000000000211e-02,-1.841241279410928744e+00,-8.042291238634390049e-02,8.049999999999998823e-02,1.841164191797272309e+00,1.760818367024584941e+00,1.372711420107752267e-01
8.100000000000000255e-02,-1.840270711102887313e+00,-8.092138207123515670e-02,8.099999999999998868e-02,1.840192093174122245e+00,1.759349329031652198e+00,1.376627974542636024e-01
8.150000000000000300e-02,-1.839300354939196636e+00,-8.141983049867328182e-02,8.149999999999998912e-02,1.839220185437869581e+00,1.757880524440523340e+00,1.380557741375240677e-01
8.200000000000000344e-02,-1.838330211340483356e+00,-8.191825749131155521e-02,8.199999999999998956e-02,1.838248468831795490e+00,1.756411953849171814e+00,1.384500771360101801e-01
8.250000000000000389e-02,-1.837360280728463913e+00,-8.241666287111555633e-02,8.249999999999999001e-02,1.837276943599579493e+00,1.754943617857348315e+00,1.388457115465009384e-01
8.300000000000000433e-02,-1.836390563525944541e+00,-8.291504645936075002e-02,8.299999999999999045e-02,1.836305609985305676e+00,1.753475517066583889e+00,1.392426824871944580e-01
8.350000000000000477e-02,-1.835421060156833262e+00,-8.341340807662926682e-02,8.349999999999999090e-02,1.835334468233462690e+00,1.752007652080203925e+00,1.396409950978001469e-01
8.400000000000000522e-02,-1.834451771046135438e+00,-8.391174754280839032e-02,8.399999999999996358e-02,1.834363518588943753e+00,1.750540023503327047e+00,1.400406545396339630e-01
8.450000000000000566e-02,-1.833482696619959773e+00,-8.441006467708661587e-02,8.449999999999999178e-02,1.833392761297046425e+00,1.749072631942873102e+00,1.404416659957127556e-01
8.500000000000000611e-02,-1.832513837305524973e+00,-8.490835929795199910e-02,8.499999999999999223e-02,1.832422196603477049e+00,1.747605478007572932e+00,1.408440346708472735e-01
8.550000000000000655e-02,-1.831545193531156634e+00,-8.540663122318919998e-02,8.549999999999999267e-02,1.831451824754346092e+00,1.746138562307967490e+00,1.412477657917402540e-01
8.600000000000000699e-02,-1.830576765726297683e+00,-8.590488026987666559e-02,8.599999999999999312e-02,1.830481645996173912e+00,1.744671885456420934e+00,1.416528646070794317e-01
8.650000000000000744e-02,-1.829608554321507041e+00,-8.640310625438396563e-02,8.649999999999999356e-02,1.829511660575890986e+00,1.743205448067123076e+00,1.420593363876334891e-01
8.700000000000000788e-02,-1.828640559748465844e+00,-8.690130899236989115e-02,8.699999999999999400e-02,1.828541868740835907e+00,1.741739250756096036e+00,1.424671864263507004e-01
8.750000000000000833e-02,-1.827672782439979215e+00,-8.739948829877815240e-02,8.749999999999999445e-02,1.827572270738756721e+00,1.740273294141201132e+00,1.428764200384532168e-01
8.799999999999999489e-02,-1.826705222829980046e+00,-8.789764398783637966e-02,8.800000000000000877e-02,1.826602866817815807e+00,1.738807578842143764e+00,1.432870425615356547e-01
8.849999999999999534e-02,-1.825737881353532321e+00,-8.839577587305212647e-02,8.849999999999998146e-02,1.825633657226584994e+00,1.737342105480480292e+00,1.436990593556623785e-01
8.899999999999999578e-02,-1.824770758446839336e+00,-8.889388376721142626e-02,8.899999999999995415e-02,1.824664642214050669e+00,1.735876874679627813e+00,1.441124758034640074e-01
8.949999999999999623e-02,-1.823803854547238146e+00,-8.939196748237468459e-02,8.949999999999998235e-02,1.823695822029613112e+00,1.734411887064863489e+00,1.445272973102377789e-01
8.999999999999999667e-02,-1.822837170093212666e+00,-8.989002682987476400e-02,9.000000000000001055e-02,1.822727196923087156e+00,1.732947143263337875e+00,1.449435293040450268e-01
9.049999999999999711e-02,-1.821870705524388789e+00,-9.038806162031413904e-02,9.049999999999998324e-02,1.821758767144702862e+00,1.731482643904074692e+00,1.453611772358108789e-01
9.099999999999999756e-02,-1.820904461281545483e+00,-9.088607166356185707e-02,9.100000000000001144e-02,1.820790532945107065e+00,1.730018389617983710e+00,1.457802465794227342e-01
9.149999999999999800e-02,-1.819938437806613463e+00,-9.138405676875166472e-02,9.149999999999998412e-02,1.819822494575365379e+00,1.728554381037861853e+00,1.462007428318329860e-01
9.199999999999999845e-02,-1.818972635542682070e+00,-9.188201674427745602e-02,9.200000000000001232e-02,1.818854652286959528e+00,1.727090618798404531e+00,1.466226715131543346e-01
9.249999999999999889e-02,-1.818007054933997280e+00,-9.237995139779195397e-02,9.249999999999998501e-02,1.817887006331789346e+00,1.725627103536205409e+00,1.470460381667664795e-01
9.299999999999999933e-02,-1.817041696425973907e+00,-9.287786053620399052e-02,9.300000000000001321e-02,1.816919556962177884e+00,1.724163835889769958e+00,1.474708483594122932e-01
9.349999999999999978e-02,-1.816076560465192502e+00,-9.337574396567463464e-02,9.349999999999998590e-02,1.815952304430866970e+00,1.722700816499517895e+00,1.478971076813030416e-01
9.400000000000000022e-02,-1.815111647499404235e+00,-9.387360149161441680e-02,9.400000000000001410e-02,1.814985248991018540e+00,1.721238046007789846e+00,1.483248217462176388e-01
9.450000000000000067e-02,-1.814146957977539332e+00,-9.437143291868220485e-02,9.449999999999998679e-02,1.814018390896221300e+00,1.719775525058857113e+00,1.487539961916063691e-01
9.500000000000000111e-02,-1.813182492349701747e+00,-9.486923805078069372e-02,9.500000000000001499e-02,1.813051730400482731e+00,1.718313254298921011e+00,1.491846366786942490e-01
9.550000000000000155e-02,-1.812218251067184038e+00,-9.536701669105336621e-02,9.549999999999998768e-02,1.812085267758237084e+00,1.716851234376130630e+00,1.496167488925821687e-01
9.600000000000000200e-02,-1.811254234582461153e+00,-9.586476864188295255e-02,9.600000000000001588e-02,1.811119003224344048e+00,1.715389465940578173e+00,1.500503385423534730e-01
9.650000000000000244e-02,-1.810290443349199085e+00,-9.636249370488726707e-02,9.649999999999998856e-02,1.810152937054086753e+00,1.713927949644311832e+00,1.504854113611751865e-01
9.700000000000000289e-02,-1.809326877822259094e+00,-9.686019168091768161e-02,9.700000000000001676e-02,1.809187069503177092e+00,1.712466686141341343e+00,1.509219731064038450e-01
9.750000000000000333e-02,-1.808363538457699704e+00,-9.735786237005404631e-02,9.749999999999998945e-02,1.808221400827753289e+00,1.711005676087645755e+00,1.513600295596904954e-01
9.800000000000000377e-02,-1.807400425712779368e+00,-9.785550557160463403e-02,9.800000000000001765e-02,1.807255931284383887e+00,1.709544920141174762e+00,1.517995865270855282e-01
9.850000000000000422e-02,-1.806437540045966017e+00,-9.835312108410097787e-02,9.849999999999999034e-02,1.806290661130066866e+00,1.708084418961865136e+00,1.522406498391448704e-01
9.900000000000000466e-02,-1.805474881916933061e+00,-9.885070870529542864e-02,9.900000000000001854e-02,1.805325590622228082e+00,1.706624173211637618e+00,1.526832253510350956e-01
9.950000000000000511e-02,-1.804512451786568272e+00,-9.934826823215889280e-02,9.949999999999999123e-02,1.804360720018726827e+00,1.705164183554409352e+00,1.531273189426417547e-01
1.000000000000000056e-01,-1.803550250116977116e+00,-9.984579946087727975e-02,1.000000000000000194e-01,1.803396049577854265e+00,1.703704450656099878e+00,1.535729365186742079e-01
1.005000000000000060e-01,-1.802588277371484082e+00,-1.003433021868486985e-01,1.004999999999999921e-01,1.802431579558332553e+00,1.702244975184635356e+00,1.540200840087754264e-01
1.010000000000000064e-01,-1.801626534014640457e+00,-1.008407762046801825e-01,1.010000000000000203e-01,1.801467310219320606e+00,1.700785757809960330e+00,1.544687673676272133e-01
1.015000000000000069e-01,-1.800665020512223879e+00,-1.013382213081853028e-01,1.014999999999999930e-01,1.800503241820409661e+00,1.699326799204038618e+00,1.549189925750611152e-01
1.020000000000000073e-01,-1.799703737331247888e+00,-1.018356372903805457e-01,1.019999999999999657e-01,1.799539374621628385e+00,1.697868100040867301e+00,1.553707656361644762e-01
1.025000000000000078e-01,-1.798742684939957481e+00,-1.023330239434823569e-01,1.024999999999999939e-01,1.798575708883439539e+00,1.696409660996475166e+00,1.558240925813923483e-01
1.030000000000000082e-01,-1.797781863807844216e+00,-1.028303810589047407e-01,1.029999999999999666e-01,1.797612244866749087e+00,1.694951482748939586e+00,1.562789794666736010e-01
1.035000000000000087e-01,-1.796821274405637769e+00,-1.033277084272554158e-01,1.034999999999999948e-01,1.796648982832893093e+00,1.693493565978382298e+00,1.567354323735251631e-01
1.040000000000000091e-01,-1.795860917205320151e+00,-1.038250058383332758e-01,1.040000000000000230e-01,1.795685923043653931e+00,1.692035911366986944e+00,1.571934574091584103e-01
1.044999999999999957e-01,-1.794900792680122592e+00,-1.043222730811246141e-01,1.045000000000000095e-01,1.794723065761247405e+00,1.690578519598997964e+00,1.576530607065926570e-01
1.049999999999999961e-01,-1.793940901304536428e+00,-1.048195099438020556e-01,1.050000000000000100e-01,1.793760411248338293e+00,1.689121391360734359e+00,1.581142484247647084e-01
1.054999999999999966e-01,-1.792981243554309101e+00,-1.053167162137180063e-01,1.055000000000000104e-01,1.792797959768027249e+00,1.687664527340591025e+00,1.585770267486423801e-01
1.059999999999999970e-01,-1.792021819906454816e+00,-1.058138916774048199e-01,1.060000000000000109e-01,1.791835711583860125e+00,1.686207928229050079e+00,1.590414018893346049e-01
1.064999999999999974e-01,-1.791062630839255876e+00,-1.063110361205696908e-01,1.065000000000000113e-01,1.790873666959825750e+00,1.684751594718686185e+00,1.595073800842050360e-01
1.069999999999999979e-01,-1.790103676832265789e+00,-1.068081493280932243e-01,1.070000000000000118e-01,1.789911826160358821e+00,1.683295527504172551e+00,1.599749675969860951e-01
1.074999999999999983e-01,-1.789144958366314819e+00,-1.073052310840235252e-01,1.075000000000000122e-01,1.788950189450337902e+00,1.681839727282291364e+00,1.604441707178894116e-01
1.079999999999999988e-01,-1.788186475923514207e+00,-1.078022811715765722e-01,1.080000000000000127e-01,1.787988757095090531e+00,1.680384194751937565e+00,1.609149957637236450e-01
1.084999999999999992e-01,-1.787228229987259276e+00,-1.082992993731302506e-01,1.085000000000000131e-01,1.787027529360389222e+00,1.678928930614129067e+00,1.613874490780051185e-01
1.089999999999999997e-01,-1.786270221042233874e+00,-1.087962854702224369e-01,1.090000000000000135e-01,1.786066506512457019e+00,1.677473935572011410e+00,1.618615370310754753e-01
1.095000000000000001e-01,-1.785312449574414817e+00,-1.092932392435477934e-01,1.094999999999999862e-01,1.785105688817962832e+00,1.676019210330867093e+00,1.623372660202150042e-01
1.100000000000000006e-01,-1.784354916071076103e+00,-1.097901604729539654e-01,1.100000000000000144e-01,1.784145076544030317e+00,1.674564755598122234e+00,1.628146424697583527e-01
1.105000000000000010e-01,-1.783397621020792689e+00,-1.102870489374389168e-01,1.105000000000000149e-01,1.783184669958231439e+00,1.673110572083353675e+00,1.632936728312118779e-01
1.110000000000000014e-01,-1.782440564913444492e+00,-1.107839044151475855e-01,1.110000000000000153e-01,1.782224469328591798e+00,1.671656660498296976e+00,1.637743635833692202e-01
1.115000000000000019e-01,-1.781483748240218823e+00,-1.112807266833682057e-01,1.115000000000000158e-01,1.781264474923586416e+00,1.670203021556850631e+00,1.642567212324289871e-01
1.120000000000000023e-01,-1.780527171493620608e+00,-1.117775155185296854e-01,1.120000000000000162e-01,1.780304687012150389e+00,1.668749655975090951e+00,1.647407523121100781e-01
1.125000000000000028e-01,-1.779570835167469278e+00,-1.122742706961984138e-01,1.125000000000000167e-01,1.779345105863668008e+00,1.667296564471270948e+00,1.652264633837725871e-01
1.130000000000000032e-01,-1.778614739756909646e+00,-1.127709919910740988e-01,1.130000000000000171e-01,1.778385731747984089e+00,1.665843747765835658e+00,1.657138610365333775e-01
1.135000000000000037e-01,-1.777658885758407692e+00,-1.132676791769869074e-01,1.135000000000000175e-01,1.777426564935394637e+00,1.664391206581420812e+00,1.662029518873869571e-01
1.140000000000000041e-01,-1.776703273669763661e+00,-1.137643320268949543e-01,1.140000000000000180e-01,1.776467605696658847e+00,1.662938941642868595e+00,1.666937425813241058e-01
1.145000000000000046e-01,-1.775747903990112064e+00,-1.142609503128794585e-01,1.145000000000000184e-01,1.775508854302991546e+00,1.661486953677232536e+00,1.671862397914487819e-01
1.150000000000000050e-01,-1.774792777219925011e+00,-1.147575338061430084e-01,1.150000000000000189e-01,1.774550311026068083e+00,1.660035243413781947e+00,1.676804502191031609e-01
1.155000000000000054e-01,-1.773837893861019754e+00,-1.152540822770049683e-01,1.155000000000000193e-01,1.773591976138024995e+00,1.658583811584014800e+00,1.681763805939836265e-01
1.160000000000000059e-01,-1.772883254416560694e+00,-1.157505954948987587e-01,1.160000000000000198e-01,1.772633849911459558e+00,1.657132658921661950e+00,1.686740376742645320e-01
1.165000000000000063e-01,-1.771928859391061817e+00,-1.162470732283679836e-01,1.165000000000000202e-01,1.771675932619430238e+00,1.655681786162693792e+00,1.691734282467190764e-01
1.170000000000000068e-01,-1.770974709290397131e+00,-1.167435152450644748e-01,1.170000000000000207e-01,1.770718224535462237e+00,1.654231194045332698e+00,1.696745591268395970e-01
1.175000000000000072e-01,-1.770020804621798893e+00,-1.172399213117423927e-01,1.175000000000000211e-01,1.769760725933541723e+00,1.652780883310056570e+00,1.701774371589619417e-01
1.180000000000000077e-01,-1.769067145893865600e+00,-1.177362911942570062e-01,1.180000000000000215e-01,1.768803437088122710e+00,1.651330854699608608e+00,1.706820692163867892e-01
1.185000000000000081e-01,-1.768113733616563321e+00,-1.182326246575604312e-01,1.185000000000000220e-01,1.767846358274123508e+00,1.649881108959002862e+00,1.711884622015040214e-01
1.190000000000000085e-01,-1.767160568301234136e+00,-1.187289214656983560e-01,1.190000000000000224e-01,1.766889489766932275e+00,1.648431646835535780e+00,1.716966230459151810e-01
1.195000000000000090e-01,-1.766207650460597911e+00,-1.192251813818060169e-01,1.195000000000000229e-01,1.765932831842403905e+00,1.646982469078791977e+00,1.722065587105584827e-01
1.199999999999999956e-01,-1.765254980608755631e+00,-1.197214041681057689e-01,1.199999999999999956e-01,1.764976384776861362e+00,1.645533576440649792e+00,1.727182761858336024e-01
1.204999999999999960e-01,-1.764302559261197390e+00,-1.202175895859029647e-01,1.204999999999999960e-01,1.764020148847100344e+00,1.644084969675294383e+00,1.732317824917253835e-01
1.209999999999999964e-01,-1.763350386934803726e+00,-1.207137373955820825e-01,1.209999999999999964e-01,1.763064124330385951e+00,1.642636649539221727e+00,1.737470846779301248e-01
1.214999999999999969e-01,-1.762398464147851396e+00,-1.212098473566039364e-01,1.214999999999999969e-01,1.762108311504455349e+00,1.641188616791247501e+00,1.742641898239822851e-01
1.219999999999999973e-01,-1.761446791420018698e+00,-1.217059192275022073e-01,1.219999999999999973e-01,1.761152710647520880e+00,1.639740872192516408e+00,1.747831050393797991e-01
1.224999999999999978e-01,-1.760495369272387034e+00,-1.222019527658794735e-01,1.224999999999999978e-01,1.760197322038266510e+00,1.638293416506507505e+00,1.753038374637101160e-01
1.229999999999999982e-01,-1.759544198227450007e+00,-1.226979477284035336e-01,1.229999999999999982e-01,1.759242145955853598e+00,1.636846250499046418e+00,1.758263942667804280e-01
1.234999999999999987e-01,-1.758593278809113425e+00,-1.231939038708046025e-01,1.234999999999999987e-01,1.758287182679918237e+00,1.635399374938308892e+00,1.763507826487419605e-01
1.239999999999999991e-01,-1.757642611542702404e+00,-1.236898209478706767e-01,1.239999999999999991e-01,1.757332432490573026e+00,1.633952790594831672e+00,1.768770098402205615e-01
1.244999999999999996e-01,-1.756692196954965146e+00,-1.241856987134447726e-01,1.244999999999999996e-01,1.756377895668409961e+00,1.632506498241520276e+00,1.774050831024444885e-01
1.250000000000000000e-01,-1.755742035574078486e+00,-1.246815369204211932e-01,1.250000000000000000e-01,1.755423572494499540e+00,1.631060498653657209e+00,1.779350097273730558e-01
1.255000000000000004e-01,-1.754792127929652112e+00,-1.251773353207413231e-01,1.255000000000000004e-01,1.754469463250393435e+00,1.629614792608910845e+00,1.784667970378264745e-01
1.260000000000000009e-01,-1.753842474552730790e+00,-1.256730936653919217e-01,1.260000000000000009e-01,1.753515568218122267e+00,1.628169380887338757e+00,1.790004523876185527e-01
1.265000000000000013e-01,-1.752893075975803017e+00,-1.261688117043980317e-01,1.265000000000000013e-01,1.752561887680200714e+00,1.626724264271405040e+00,1.795359831616807345e-01
1.270000000000000018e-01,-1.751943932732803466e+00,-1.266644891868224376e-01,1.270000000000000018e-01,1.751608421919625291e+00,1.625279443545980973e+00,1.800733967762003229e-01
